Annot	Term	Annotated	Significant	Pvalue	Padj	GeneID
GO:2000407	GO:2000407	regulation of T cell extravasation	4	1	0.0365004612937074	0.132763158651245	Ccr2
GO:2000410	GO:2000410	regulation of thymocyte migration	4	1	0.0365004612937074	0.132763158651245	Adam8
GO:2000418	GO:2000418	positive regulation of eosinophil migration	4	1	0.0365004612937074	0.132763158651245	Adam8
GO:2000520	GO:2000520	regulation of immunological synapse formation	4	1	0.0365004612937074	0.132763158651245	Lgals3
GO:0040013	GO:0040013	negative regulation of locomotion	264	6	0.0366458475767391	0.133167167083637	Adora1,Idh2,Serpine1,Olfm1,Pkp2,Sema5a
GO:0050807	GO:0050807	regulation of synapse organization	135	4	0.0369551130343228	0.133995488124724	Oxtr,Srpx2,Fmr1,Bdnf
GO:0051188	GO:0051188	cofactor biosynthetic process	135	4	0.0369551130343228	0.133995488124724	Idh2,Mpc2,Iscu,G6pdx
GO:0007229	GO:0007229	integrin-mediated signaling pathway	79	3	0.0369773686631228	0.133995488124724	Itgb2,Itgax,Itgad
GO:0071229	GO:0071229	cellular response to acid chemical	265	6	0.0372177493466844	0.134229596703414	Anxa2,Brinp1,Dgat2,Ret,Col4a1,Bdnf
GO:0040017	GO:0040017	positive regulation of locomotion	485	9	0.0372673973864749	0.134229596703414	Rarres2,F7,Serpine1,Adam8,Ccr2,Lgals3,Ret,Sema5a,Srpx2
GO:0006195	GO:0006195	purine nucleotide catabolic process	33	2	0.0372840776207884	0.134229596703414	Gmpr2,Hprt
GO:0008156	GO:0008156	negative regulation of DNA replication	33	2	0.0372840776207884	0.134229596703414	Tspyl2,Chek2
GO:0033238	GO:0033238	regulation of cellular amine metabolic process	33	2	0.0372840776207884	0.134229596703414	Hprt,Comt
GO:0035307	GO:0035307	positive regulation of protein dephosphorylation	33	2	0.0372840776207884	0.134229596703414	Adora1,Smpd1
GO:0044091	GO:0044091	membrane biogenesis	33	2	0.0372840776207884	0.134229596703414	Anxa2,Pex16
GO:0001508	GO:0001508	action potential	136	4	0.0378093662911635	0.135994578847086	Fgf12,Fgf13,Pkp2,Fmr1
GO:0032535	GO:0032535	regulation of cellular component size	337	7	0.0378931348969793	0.136169681977015	Creb1,Mgll,Fgf13,Olfm1,Ret,Sema5a,Bdnf
GO:0048699	GO:0048699	generation of neurons	1498	21	0.037981764870893	0.13636191439772	Unc119,Creb1,Brinp1,Lep,Stmn4,Idh2,B2m,Mgll,Crtac1,Mycbp2,Fgf13,Hprt,Olfm1,Ccr2,Ret,Lgals1,Vwc2,Fmr1,Sema5a,Mmd,Bdnf
GO:0015908	GO:0015908	fatty acid transport	80	3	0.0381641959872873	0.136763845453982	Plin2,Pla2g12a,Lep
GO:0032963	GO:0032963	collagen metabolic process	80	3	0.0381641959872873	0.136763845453982	Ctsb,Serpinh1,Prdx5
GO:0044265	GO:0044265	cellular macromolecule catabolic process	808	13	0.0382305423446577	0.136875216641713	Anxa2,Birc2,Ctsb,Pcyox1,Auh,Hfe,Bcap31,Cela1,Trp53inp2,Ctsz,Ctsl,Fmr1,Chek2
GO:0032102	GO:0032102	negative regulation of response to external stimulus	267	6	0.0383786498470575	0.137278838761687	Anxa2,Htra1,Adora1,Lep,Serpine1,Sema5a
GO:0006865	GO:0006865	amino acid transport	137	4	0.0386749091658169	0.138211162497731	Adora1,Lep,Slc38a10,Bdnf
GO:0097435	GO:0097435	supramolecular fiber organization	567	10	0.0389153569501969	0.138884965705189	Plod3,Murc,Sorbs2,Anxa2,Stmn4,Chp1,Serpinh1,Fgf13,Pkp2,Sema5a
GO:0033993	GO:0033993	response to lipid	729	12	0.039330923455277	0.138884965705189	Oxtr,Brinp1,Paqr9,Mir7-1,Dgat2,F7,Serpine1,Mest,Irak2,Cdkn2d,Ret,Bdnf
GO:0002444	GO:0002444	myeloid leukocyte mediated immunity	81	3	0.0393703102026285	0.138884965705189	Il13ra2,Pi4k2a,Ccr2
GO:0009135	GO:0009135	purine nucleoside diphosphate metabolic process	81	3	0.0393703102026285	0.138884965705189	Gpd1,Tpi1,Pfkl
GO:0009179	GO:0009179	purine ribonucleoside diphosphate metabolic process	81	3	0.0393703102026285	0.138884965705189	Gpd1,Tpi1,Pfkl
GO:0044259	GO:0044259	multicellular organismal macromolecule metabolic process	81	3	0.0393703102026285	0.138884965705189	Ctsb,Serpinh1,Prdx5
GO:0000096	GO:0000096	sulfur amino acid metabolic process	34	2	0.0393778649041317	0.138884965705189	Pcyox1,Comt
GO:0007595	GO:0007595	lactation	34	2	0.0393778649041317	0.138884965705189	Creb1,Oxtr
GO:0019835	GO:0019835	cytolysis	34	2	0.0393778649041317	0.138884965705189	Hprt,Mmd
GO:0032094	GO:0032094	response to food	34	2	0.0393778649041317	0.138884965705189	Lep,Tmem135
GO:0042455	GO:0042455	ribonucleoside biosynthetic process	34	2	0.0393778649041317	0.138884965705189	Impdh1,Hprt
GO:0071827	GO:0071827	plasma lipoprotein particle organization	34	2	0.0393778649041317	0.138884965705189	Gpihbp1,Pltp
GO:0098659	GO:0098659	inorganic cation import into cell	34	2	0.0393778649041317	0.138884965705189	B2m,Hfe
GO:0099587	GO:0099587	inorganic ion import into cell	34	2	0.0393778649041317	0.138884965705189	B2m,Hfe
GO:0045637	GO:0045637	regulation of myeloid cell differentiation	201	5	0.0394002440714799	0.138884965705189	Creb1,B2m,Lep,Adam8,Fam213a
GO:0051962	GO:0051962	positive regulation of nervous system development	569	10	0.0396985554225544	0.139809522318452	Bdnf,Oxtr,Brinp1,Ccr2,Ret,Vwc2,Sema5a,Fmr1,Srpx2,Mmd
GO:1901701	GO:1901701	cellular response to oxygen-containing compound	981	15	0.0397507144357701	0.139866294401835	Gpd1,Brinp1,Lep,Mpc2,Mir7-1,Rarres2,Serpine1,Dgat2,Appl1,Psap,Irak2,Cib2,Ret,Prdx5,Col4a1
GO:0002822	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	139	4	0.040439880167269	0.142162296131495	B2m,Tfrc,Hfe,Ccr2
GO:0003300	GO:0003300	cardiac muscle hypertrophy	82	3	0.0405956363677644	0.142451776440591	Sorbs2,Lep,G6pdx
GO:0055006	GO:0055006	cardiac cell development	82	3	0.0405956363677644	0.142451776440591	Murc,Sorbs2,G6pdx
GO:0045597	GO:0045597	positive regulation of cell differentiation	986	15	0.0412446707011647	0.144598524833984	Bdnf,Sox6,Creb1,Brinp1,Fam20c,Lep,Rarres2,Adam8,Ccr2,Ret,Vwc2,Fmr1,Sema5a,Ltbp3,Mmd
GO:0002706	GO:0002706	regulation of lymphocyte mediated immunity	140	4	0.0413393126304154	0.144668956103374	B2m,Lep,Tfrc,Hfe
GO:0051100	GO:0051100	negative regulation of binding	140	4	0.0413393126304154	0.144668956103374	Crtac1,B2m,Hfe,Ctsz
GO:2001258	GO:2001258	negative regulation of cation channel activity	35	2	0.0415152964608682	0.145153932941108	Fgf12,Fmr1
GO:0019222	GO:0019222	regulation of metabolic process	5875	66	0.0417856711874542	0.145503057177998	Sytl2,Tspyl2,Anxa2,Sox6,Htra1,Murc,Adora1,Unc119,Gpd1,Angptl4,Insig1,Itih5,Creb1,Asf1b,Fam20c,Lep,Rarres2,Nln,Smpd1,Dscc1,Mir7-1,Birc2,Zmynd11,C6,Dgat2,Sfpq,Cstb,Prkcdbp,Chp1,Serpine1,Adam8,Tfrc,Mycbp2,Mmp12,Hprt,Itgb2,Auh,Bcap31,Hfe,Psap,Olfm1,Ctsz,Cela1,Prkar2b,Serpina3n,Comt,Trp53inp2,Bcar3,Dnmt3l,Irak2,Cdkn2d,Npr3,Dbp,Ccr2,Ret,Prdx5,Vwc2,Fmr1,Srpx2,S100a8,Dap,Chek2,G6pdx,Mmd,Bdnf,Tmem135
GO:0007409	GO:0007409	axonogenesis	419	8	0.041838551293667	0.145503057177998	Creb1,Mgll,Mycbp2,Fgf13,Olfm1,Ret,Sema5a,Bdnf
GO:0019226	GO:0019226	transmission of nerve impulse	83	3	0.0418400958027945	0.145503057177998	Fgf12,Otoa,Fmr1
GO:0045833	GO:0045833	negative regulation of lipid metabolic process	83	3	0.0418400958027945	0.145503057177998	Adora1,Insig1,Dgat2
GO:0046916	GO:0046916	cellular transition metal ion homeostasis	83	3	0.0418400958027945	0.145503057177998	Iscu,Hfe,Tfrc
GO:0055024	GO:0055024	regulation of cardiac muscle tissue development	83	3	0.0418400958027945	0.145503057177998	Sox6,Creb1,G6pdx
GO:0050803	GO:0050803	regulation of synapse structure or activity	141	4	0.0422500434110058	0.146797151726154	Oxtr,Srpx2,Fmr1,Bdnf
GO:0046883	GO:0046883	regulation of hormone secretion	274	6	0.0426227424477028	0.147827402537564	Adora1,Creb1,Mpc2,Lep,Pfkl,Hfe
GO:0090150	GO:0090150	establishment of protein localization to membrane	274	6	0.0426227424477028	0.147827402537564	Ttc7b,Adora1,Anxa2,Pex16,Appl1,Pkp2
GO:0006165	GO:0006165	nucleoside diphosphate phosphorylation	84	3	0.043103606195473	0.148492968713861	Gpd1,Tpi1,Pfkl
GO:0016525	GO:0016525	negative regulation of angiogenesis	84	3	0.043103606195473	0.148492968713861	Col4a2,Serpine1,Ccr2
GO:0021954	GO:0021954	central nervous system neuron development	84	3	0.043103606195473	0.148492968713861	Lep,Mycbp2,Hprt
GO:0009163	GO:0009163	nucleoside biosynthetic process	36	2	0.0436953936475266	0.148492968713861	Impdh1,Hprt
GO:0048265	GO:0048265	response to pain	36	2	0.0436953936475266	0.148492968713861	Comt,Ret
GO:0086004	GO:0086004	regulation of cardiac muscle cell contraction	36	2	0.0436953936475266	0.148492968713861	Fgf13,Pkp2
GO:0032386	GO:0032386	regulation of intracellular transport	500	9	0.0437619625117299	0.148492968713861	Anxa2,Insig1,Lep,Il13ra2,Chp1,Bcap31,Itgax,Fmr1,Sema5a
GO:0097193	GO:0097193	intrinsic apoptotic signaling pathway	276	6	0.0438874479075161	0.148492968713861	Phlda3,Sfpq,Bcap31,Cdkn2d,S100a8,Chek2
GO:0008654	GO:0008654	phospholipid biosynthetic process	143	4	0.0441053918929937	0.148492968713861	Pi4k2a,Lpgat1,Mboat2,Fitm1
GO:0014897	GO:0014897	striated muscle hypertrophy	85	3	0.0443860817054765	0.148492968713861	Sorbs2,Lep,G6pdx
GO:0030193	GO:0030193	regulation of blood coagulation	85	3	0.0443860817054765	0.148492968713861	Anxa2,F7,Serpine1
GO:0030593	GO:0030593	neutrophil chemotaxis	85	3	0.0443860817054765	0.148492968713861	Itgb2,Lgals3,S100a8
GO:1900046	GO:1900046	regulation of hemostasis	85	3	0.0443860817054765	0.148492968713861	Anxa2,F7,Serpine1
GO:0031349	GO:0031349	positive regulation of defense response	277	6	0.0445285417541948	0.148492968713861	Birc2,Serpine1,Adam8,Irak2,Ccr2,S100a8
GO:0006139	GO:0006139	nucleobase-containing compound metabolic process	4989	57	0.0449296079875493	0.148492968713861	Tspyl2,Sox6,Htra1,Murc,Gmpr,Gpd1,Insig1,Creb1,Idh2,Asf1b,Fam20c,Lep,Col4a2,Dscc1,Mpc2,Mir7-1,Birc2,Gmpr2,Zmynd11,Sfpq,Tpi1,Chp1,Wdr55,Rbm28,Adam8,Tfrc,Pfkl,Mycbp2,Mmp12,Hprt,Itgb2,Auh,Impdh1,Hfe,Cela1,Trp53inp2,Dhx32,Dnmt3l,Gar1,Pgd,Irak2,Cdkn2d,Atp6v1b2,Npr3,Dbp,Pcf11,Hnrnpm,Lgals3,Ret,Prdx5,Vwc2,Fmr1,Dap,Chek2,G6pdx,Bdnf,Atp5d
GO:0010977	GO:0010977	negative regulation of neuron projection development	144	4	0.0450500018528688	0.148492968713861	B2m,Fgf13,Lgals1,Sema5a
GO:0050821	GO:0050821	protein stabilization	144	4	0.0450500018528688	0.148492968713861	Creb1,Chp1,Gpihbp1,Chek2
GO:0001992	GO:0001992	regulation of systemic arterial blood pressure by vasopressin	5	1	0.045416427174273	0.148492968713861	Oxtr
GO:0002278	GO:0002278	eosinophil activation involved in immune response	5	1	0.045416427174273	0.148492968713861	Ccr2
GO:0002291	GO:0002291	T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	5	1	0.045416427174273	0.148492968713861	Lgals3
GO:0002317	GO:0002317	plasma cell differentiation	5	1	0.045416427174273	0.148492968713861	Lgals1
GO:0002428	GO:0002428	antigen processing and presentation of peptide antigen via MHC class Ib	5	1	0.045416427174273	0.148492968713861	B2m
GO:0002447	GO:0002447	eosinophil mediated immunity	5	1	0.045416427174273	0.148492968713861	Ccr2
GO:0002578	GO:0002578	negative regulation of antigen processing and presentation	5	1	0.045416427174273	0.148492968713861	Hfe
GO:0006113	GO:0006113	fermentation	5	1	0.045416427174273	0.148492968713861	Prkcdbp
GO:0006116	GO:0006116	NADH oxidation	5	1	0.045416427174273	0.148492968713861	Gpd1
GO:0006369	GO:0006369	termination of RNA polymerase II transcription	5	1	0.045416427174273	0.148492968713861	Pcf11
GO:0014042	GO:0014042	positive regulation of neuron maturation	5	1	0.045416427174273	0.148492968713861	Ret
GO:0015871	GO:0015871	choline transport	5	1	0.045416427174273	0.148492968713861	Slc5a7
GO:0019401	GO:0019401	alditol biosynthetic process	5	1	0.045416427174273	0.148492968713861	Lep
GO:0021778	GO:0021778	oligodendrocyte cell fate specification	5	1	0.045416427174273	0.148492968713861	Sox6
GO:0021779	GO:0021779	oligodendrocyte cell fate commitment	5	1	0.045416427174273	0.148492968713861	Sox6
GO:0021780	GO:0021780	glial cell fate specification	5	1	0.045416427174273	0.148492968713861	Sox6
GO:0032802	GO:0032802	low-density lipoprotein particle receptor catabolic process	5	1	0.045416427174273	0.148492968713861	Anxa2
GO:0032803	GO:0032803	regulation of low-density lipoprotein particle receptor catabolic process	5	1	0.045416427174273	0.148492968713861	Anxa2
GO:0033216	GO:0033216	ferric iron import	5	1	0.045416427174273	0.148492968713861	B2m
GO:0033239	GO:0033239	negative regulation of cellular amine metabolic process	5	1	0.045416427174273	0.148492968713861	Comt
GO:0033629	GO:0033629	negative regulation of cell adhesion mediated by integrin	5	1	0.045416427174273	0.148492968713861	Serpine1
GO:0034112	GO:0034112	positive regulation of homotypic cell-cell adhesion	5	1	0.045416427174273	0.148492968713861	Lgals1
GO:0042126	GO:0042126	nitrate metabolic process	5	1	0.045416427174273	0.148492968713861	Marc1
GO:0042160	GO:0042160	lipoprotein modification	5	1	0.045416427174273	0.148492968713861	Lep
GO:0042161	GO:0042161	lipoprotein oxidation	5	1	0.045416427174273	0.148492968713861	Lep
GO:0043308	GO:0043308	eosinophil degranulation	5	1	0.045416427174273	0.148492968713861	Ccr2
GO:0046487	GO:0046487	glyoxylate metabolic process	5	1	0.045416427174273	0.148492968713861	Idh2
GO:0048496	GO:0048496	maintenance of animal organ identity	5	1	0.045416427174273	0.148492968713861	Pkp2
GO:0051005	GO:0051005	negative regulation of lipoprotein lipase activity	5	1	0.045416427174273	0.148492968713861	Angptl4
GO:0051541	GO:0051541	elastin metabolic process	5	1	0.045416427174273	0.148492968713861	Cela1
GO:0052405	GO:0052405	negative regulation by host of symbiont molecular function	5	1	0.045416427174273	0.148492968713861	Anxa2
GO:0052428	GO:0052428	modification by host of symbiont molecular function	5	1	0.045416427174273	0.148492968713861	Anxa2
GO:0055059	GO:0055059	asymmetric neuroblast division	5	1	0.045416427174273	0.148492968713861	Fgf13
GO:0061043	GO:0061043	regulation of vascular wound healing	5	1	0.045416427174273	0.148492968713861	Serpine1
GO:0070885	GO:0070885	negative regulation of calcineurin-NFAT signaling cascade	5	1	0.045416427174273	0.148492968713861	Chp1
GO:0072300	GO:0072300	positive regulation of metanephric glomerulus development	5	1	0.045416427174273	0.148492968713861	Ret
GO:0072675	GO:0072675	osteoclast fusion	5	1	0.045416427174273	0.148492968713861	Adam8
GO:0090118	GO:0090118	receptor-mediated endocytosis involved in cholesterol transport	5	1	0.045416427174273	0.148492968713861	Anxa2
GO:0097343	GO:0097343	ripoptosome assembly	5	1	0.045416427174273	0.148492968713861	Birc2
GO:0098528	GO:0098528	skeletal muscle fiber differentiation	5	1	0.045416427174273	0.148492968713861	Nln
GO:0098909	GO:0098909	regulation of cardiac muscle cell action potential involved in regulation of contraction	5	1	0.045416427174273	0.148492968713861	Fgf13
GO:0098917	GO:0098917	retrograde trans-synaptic signaling	5	1	0.045416427174273	0.148492968713861	Bdnf
GO:0099550	GO:0099550	trans-synaptic signalling, modulating synaptic transmission	5	1	0.045416427174273	0.148492968713861	Bdnf
GO:1901026	GO:1901026	ripoptosome assembly involved in necroptotic process	5	1	0.045416427174273	0.148492968713861	Birc2
GO:1902514	GO:1902514	regulation of calcium ion transmembrane transport via high voltage-gated calcium channel	5	1	0.045416427174273	0.148492968713861	G6pdx
GO:1903071	GO:1903071	positive regulation of ER-associated ubiquitin-dependent protein catabolic process	5	1	0.045416427174273	0.148492968713861	Bcap31
GO:1903238	GO:1903238	positive regulation of leukocyte tethering or rolling	5	1	0.045416427174273	0.148492968713861	Ccr2
GO:2000301	GO:2000301	negative regulation of synaptic vesicle exocytosis	5	1	0.045416427174273	0.148492968713861	Fmr1
GO:2000324	GO:2000324	positive regulation of glucocorticoid receptor signaling pathway	5	1	0.045416427174273	0.148492968713861	Bdnf
GO:2000491	GO:2000491	positive regulation of hepatic stellate cell activation	5	1	0.045416427174273	0.148492968713861	Lep
GO:2001286	GO:2001286	regulation of caveolin-mediated endocytosis	5	1	0.045416427174273	0.148492968713861	Unc119
GO:0009185	GO:0009185	ribonucleoside diphosphate metabolic process	86	3	0.0456874330667957	0.149002460279188	Gpd1,Tpi1,Pfkl
GO:0015992	GO:0015992	proton transport	86	3	0.0456874330667957	0.149002460279188	Chp1,Atp6v1b2,Atp5d
GO:0046939	GO:0046939	nucleotide phosphorylation	86	3	0.0456874330667957	0.149002460279188	Gpd1,Tpi1,Pfkl
GO:0042743	GO:0042743	hydrogen peroxide metabolic process	37	2	0.0459171920453319	0.149250102452205	Prdx6,Prdx5
GO:0071825	GO:0071825	protein-lipid complex subunit organization	37	2	0.0459171920453319	0.149250102452205	Gpihbp1,Pltp
GO:0098801	GO:0098801	regulation of renal system process	37	2	0.0459171920453319	0.149250102452205	Adora1,Comt
GO:1903523	GO:1903523	negative regulation of blood circulation	37	2	0.0459171920453319	0.149250102452205	Adora1,Lep
GO:0006694	GO:0006694	steroid biosynthetic process	145	4	0.0460058946754866	0.149413286389593	Insig1,Lep,Hsd17b12,G6pdx
GO:0030182	GO:0030182	neuron differentiation	1353	19	0.0464366673616515	0.15068620905566	Bdnf,Unc119,Creb1,Brinp1,Stmn4,B2m,Lep,Crtac1,Mgll,Mycbp2,Fgf13,Hprt,Olfm1,Ret,Lgals1,Vwc2,Fmr1,Sema5a,Mmd
GO:0031329	GO:0031329	regulation of cellular catabolic process	506	9	0.0465604679061828	0.150961717580531	Anxa2,Gpd1,Lep,Adam8,Hfe,Trp53inp2,Bcap31,Fmr1,Dap
GO:0002252	GO:0002252	immune effector process	749	12	0.0466045257104772	0.150978434292456	Htra1,Lep,B2m,Il13ra2,C6,Pi4k2a,Tfrc,Hfe,Itgax,Ccr2,Lgals3,Lgals1
GO:0043271	GO:0043271	negative regulation of ion transport	146	4	0.0469730628283675	0.151777346254741	Adora1,Lep,Fgf12,Fmr1
GO:0006818	GO:0006818	hydrogen transport	87	3	0.0470075676882757	0.151777346254741	Chp1,Atp6v1b2,Atp5d
GO:0014896	GO:0014896	muscle hypertrophy	87	3	0.0470075676882757	0.151777346254741	Sorbs2,Lep,G6pdx
GO:2000181	GO:2000181	negative regulation of blood vessel morphogenesis	87	3	0.0470075676882757	0.151777346254741	Col4a2,Serpine1,Ccr2
GO:0040012	GO:0040012	regulation of locomotion	834	13	0.0471138663649209	0.151862802845448	Adora1,Idh2,Rarres2,F7,Serpine1,Adam8,Olfm1,Pkp2,Ccr2,Lgals3,Ret,Srpx2,Sema5a
GO:0021700	GO:0021700	developmental maturation	281	6	0.0471514242279734	0.151862802845448	Fam20c,Lep,Sez6l,Ctsl,Ret,G6pdx
GO:0051146	GO:0051146	striated muscle cell differentiation	281	6	0.0471514242279734	0.151862802845448	Sox6,Murc,Nln,Sorbs2,G6pdx,Bdnf
GO:0051047	GO:0051047	positive regulation of secretion	431	8	0.0479467680926227	0.154278527985528	Oxtr,Adora1,Creb1,Mpc2,Hfe,Lgals3,S100a8,Sytl2
GO:0009395	GO:0009395	phospholipid catabolic process	38	2	0.0481797412827776	0.154278527985528	Prdx6,Smpd1
GO:0014009	GO:0014009	glial cell proliferation	38	2	0.0481797412827776	0.154278527985528	Creb1,Idh2
GO:0030431	GO:0030431	sleep	38	2	0.0481797412827776	0.154278527985528	Adora1,Oxtr
GO:0048246	GO:0048246	macrophage chemotaxis	38	2	0.0481797412827776	0.154278527985528	Rarres2,Lgals3
GO:1901659	GO:1901659	glycosyl compound biosynthetic process	38	2	0.0481797412827776	0.154278527985528	Impdh1,Hprt
GO:2000725	GO:2000725	regulation of cardiac muscle cell differentiation	38	2	0.0481797412827776	0.154278527985528	Sox6,G6pdx
GO:0031623	GO:0031623	receptor internalization	88	3	0.048346389752337	0.154684533082292	Itgb2,Tfrc,Fmr1
GO:0022409	GO:0022409	positive regulation of cell-cell adhesion	213	5	0.0484170698711764	0.154712048944135	Lep,Adam8,Tfrc,Ccr2,Lgals1
GO:0035295	GO:0035295	tube development	671	11	0.0484347177189188	0.154712048944135	Bdnf,Plod3,Creb1,Rarres2,Mir7-1,Ctsz,Ret,Lipa,Sema5a,Col4a1,Ltbp3
GO:0009165	GO:0009165	nucleotide biosynthetic process	283	6	0.0484980975863501	0.154787102576172	Idh2,Hprt,Impdh1,Npr3,G6pdx,Atp5d
GO:0040008	GO:0040008	regulation of growth	672	11	0.0488571726345684	0.15580500163908	Tspyl2,Htra1,Creb1,Lep,Mgll,Fgf13,Olfm1,Cdkn2d,Sema5a,G6pdx,Bdnf
GO:0035303	GO:0035303	regulation of dephosphorylation	148	4	0.0489411878164167	0.155816858011085	Adora1,Smpd1,Chp1,Sytl2
GO:0046890	GO:0046890	regulation of lipid biosynthetic process	148	4	0.0489411878164167	0.155816858011085	Insig1,Creb1,Lep,Dgat2
GO:0010256	GO:0010256	endomembrane system organization	512	9	0.0494760562126767	0.157261731499917	Ttc7b,Anxa2,Creb1,Tmed5,Pi4k2a,Appl1,Fgf13,Pkp2,Sytl2
GO:0010975	GO:0010975	regulation of neuron projection development	512	9	0.0494760562126767	0.157261731499917	B2m,Mgll,Fgf13,Olfm1,Ret,Lgals1,Sema5a,Fmr1,Bdnf
GO:0003012	GO:0003012	muscle system process	358	7	0.0495774207884866	0.157341312406594	Oxtr,Adora1,Lep,Sorbs2,Anxa6,Pkp2,G6pdx
GO:0009116	GO:0009116	nucleoside metabolic process	89	3	0.0497038003119002	0.157341312406594	Gmpr2,Impdh1,Hprt
GO:0046888	GO:0046888	negative regulation of hormone secretion	89	3	0.0497038003119002	0.157341312406594	Adora1,Lep,Pfkl
GO:0050818	GO:0050818	regulation of coagulation	89	3	0.0497038003119002	0.157341312406594	Anxa2,F7,Serpine1
GO:0051963	GO:0051963	regulation of synapse assembly	89	3	0.0497038003119002	0.157341312406594	Oxtr,Srpx2,Bdnf
