"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005248","MF","GO:0005248","voltage-gated sodium channel activity","1/32","24/28438",0.0266701621677314,0.106724353855399,0.0648413594600094,"Scn3b",1
"GO:0031683","MF","GO:0031683","G-protein beta/gamma-subunit complex binding","1/32","24/28438",0.0266701621677314,0.106724353855399,0.0648413594600094,"Gna12",1
"GO:0031690","MF","GO:0031690","adrenergic receptor binding","1/32","24/28438",0.0266701621677314,0.106724353855399,0.0648413594600094,"Adra2a",1
"GO:0005160","MF","GO:0005160","transforming growth factor beta receptor binding","1/32","25/28438",0.0277663314790085,0.106724353855399,0.0648413594600094,"Tgfb2",1
"GO:0050780","MF","GO:0050780","dopamine receptor binding","1/32","25/28438",0.0277663314790085,0.106724353855399,0.0648413594600094,"Gna12",1
"GO:0097602","MF","GO:0097602","cullin family protein binding","1/32","26/28438",0.0288613048148993,0.106724353855399,0.0648413594600094,"Dcun1d4",1
"GO:0046966","MF","GO:0046966","thyroid hormone receptor binding","1/32","28/28438",0.0310476686105166,0.106724353855399,0.0648413594600094,"Arid5a",1
"GO:0031210","MF","GO:0031210","phosphatidylcholine binding","1/32","29/28438",0.0321390615920185,0.106724353855399,0.0648413594600094,"Pcyt1b",1
"GO:0008200","MF","GO:0008200","ion channel inhibitor activity","1/32","31/28438",0.0343182760171966,0.106724353855399,0.0648413594600094,"Scn3b",1
"GO:0008376","MF","GO:0008376","acetylgalactosaminyltransferase activity","1/32","32/28438",0.0354060999749343,0.106724353855399,0.0648413594600094,"Csgalnact1",1
"GO:0015248","MF","GO:0015248","sterol transporter activity","1/32","32/28438",0.0354060999749343,0.106724353855399,0.0648413594600094,"Osbpl5",1
"GO:0016248","MF","GO:0016248","channel inhibitor activity","1/32","33/28438",0.0364927367700059,0.106724353855399,0.0648413594600094,"Scn3b",1
"GO:0042887","MF","GO:0042887","amide transmembrane transporter activity","1/32","33/28438",0.0364927367700059,0.106724353855399,0.0648413594600094,"Slco3a1",1
"GO:0042974","MF","GO:0042974","retinoic acid receptor binding","1/32","33/28438",0.0364927367700059,0.106724353855399,0.0648413594600094,"Arid5a",1
"GO:0050681","MF","GO:0050681","androgen receptor binding","1/32","33/28438",0.0364927367700059,0.106724353855399,0.0648413594600094,"Arid5a",1
"GO:0016757","MF","GO:0016757","glycosyltransferase activity","2/32","269/28438",0.0367020986448136,0.106724353855399,0.0648413594600094,"Csgalnact1/Tiparp",2
"GO:0015020","MF","GO:0015020","glucuronosyltransferase activity","1/32","34/28438",0.037578187656236,0.106724353855399,0.0648413594600094,"Csgalnact1",1
"GO:0031267","MF","GO:0031267","small GTPase binding","2/32","277/28438",0.0387071236275677,0.106724353855399,0.0648413594600094,"Ulk1/Lztr1",2
"GO:0005484","MF","GO:0005484","SNAP receptor activity","1/32","36/28438",0.0397455367110685,0.106724353855399,0.0648413594600094,"Stx6",1
"GO:0031624","MF","GO:0031624","ubiquitin conjugating enzyme binding","1/32","36/28438",0.0397455367110685,0.106724353855399,0.0648413594600094,"Dcun1d4",1
"GO:0050997","MF","GO:0050997","quaternary ammonium group binding","1/32","36/28438",0.0397455367110685,0.106724353855399,0.0648413594600094,"Pcyt1b",1
"GO:0017080","MF","GO:0017080","sodium channel regulator activity","1/32","37/28438",0.0408274373809245,0.106724353855399,0.0648413594600094,"Scn3b",1
"GO:0046915","MF","GO:0046915","transition metal ion transmembrane transporter activity","1/32","37/28438",0.0408274373809245,0.106724353855399,0.0648413594600094,"Slc39a3",1
"GO:0070273","MF","GO:0070273","phosphatidylinositol-4-phosphate binding","1/32","37/28438",0.0408274373809245,0.106724353855399,0.0648413594600094,"Osbpl5",1
"GO:0044390","MF","GO:0044390","ubiquitin-like protein conjugating enzyme binding","1/32","42/28438",0.0462192520648327,0.117339947569878,0.0712909607277252,"Dcun1d4",1
"GO:0008509","MF","GO:0008509","anion transmembrane transporter activity","2/32","312/28438",0.0479540028923114,0.117339947569878,0.0712909607277252,"Slco3a1/Clcn4",2
"GO:0051020","MF","GO:0051020","GTPase binding","2/32","313/28438",0.0482291282944501,0.117339947569878,0.0712909607277252,"Ulk1/Lztr1",2
"GO:0005272","MF","GO:0005272","sodium channel activity","1/32","44/28438",0.0483677464599219,0.117339947569878,0.0712909607277252,"Scn3b",1
"GO:0120013","MF","GO:0120013","lipid transfer activity","1/32","45/28438",0.0494402347360817,0.117339947569878,0.0712909607277252,"Osbpl5",1
"GO:0001664","MF","GO:0001664","G protein-coupled receptor binding","2/32","318/28438",0.049613534878539,0.117339947569878,0.0712909607277252,"Gna12/Adra2a",2
"GO:0022836","MF","GO:0022836","gated channel activity","2/32","323/28438",0.0510124302735039,0.118763314230501,0.0721557401894957,"Scn3b/Clcn4",2
"GO:0015485","MF","GO:0015485","cholesterol binding","1/32","48/28438",0.0526506787377801,0.120691555875834,0.0733272610760986,"Osbpl5",1
"GO:0030331","MF","GO:0030331","estrogen receptor binding","1/32","50/28438",0.0547851364069438,0.121147504330138,0.0736042767389043,"Arid5a",1
"GO:0051879","MF","GO:0051879","Hsp90 protein binding","1/32","50/28438",0.0547851364069438,0.121147504330138,0.0736042767389043,"Ulk1",1
"GO:0008374","MF","GO:0008374","O-acyltransferase activity","1/32","51/28438",0.055850617442416,0.121147504330138,0.0736042767389043,"Agpat5",1
"GO:0016763","MF","GO:0016763","pentosyltransferase activity","1/32","52/28438",0.0569149349201993,0.121147504330138,0.0736042767389043,"Tiparp",1
"GO:0030170","MF","GO:0030170","pyridoxal phosphate binding","1/32","52/28438",0.0569149349201993,0.121147504330138,0.0736042767389043,"Srr",1
"GO:0070279","MF","GO:0070279","vitamin B6 binding","1/32","53/28438",0.0579780900700113,0.121672329865235,0.0739231393034985,"Srr",1
"GO:0032934","MF","GO:0032934","sterol binding","1/32","57/28438",0.0622191119399205,0.128758995542335,0.0782287079946369,"Osbpl5",1
"GO:0016620","MF","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","1/32","58/28438",0.0632764738516898,0.12915335073838,0.0784683021088006,"Far1",1
"GO:0005200","MF","GO:0005200","structural constituent of cytoskeleton","1/32","64/28438",0.069596433515553,0.136445639392334,0.0828987989243429,"Arpc1b",1
"GO:0008227","MF","GO:0008227","G protein-coupled amine receptor activity","1/32","64/28438",0.069596433515553,0.136445639392334,0.0828987989243429,"Adra2a",1
"GO:0016597","MF","GO:0016597","amino acid binding","1/32","64/28438",0.069596433515553,0.136445639392334,0.0828987989243429,"Srr",1
"GO:0001540","MF","GO:0001540","amyloid-beta binding","1/32","67/28438",0.0727409033890415,0.139167452908173,0.0845524616750469,"Tgfb2",1
"GO:0001786","MF","GO:0001786","phosphatidylserine binding","1/32","68/28438",0.0737867703338636,0.139167452908173,0.0845524616750469,"Osbpl5",1
"GO:0016903","MF","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors","1/32","68/28438",0.0737867703338636,0.139167452908173,0.0845524616750469,"Far1",1
"GO:0046873","MF","GO:0046873","metal ion transmembrane transporter activity","2/32","420/28438",0.0807532600772176,0.150402946893818,0.0913786890347463,"Scn3b/Slc39a3",2
"GO:0005216","MF","GO:0005216","ion channel activity","2/32","430/28438",0.0840722038331467,0.154651337915295,0.0939598379421782,"Scn3b/Clcn4",2
"GO:0019905","MF","GO:0019905","syntaxin binding","1/32","79/28438",0.0852161457048158,0.154843972073385,0.0940768745906825,"Stx6",1
"GO:0003779","MF","GO:0003779","actin binding","2/32","444/28438",0.0887889525816526,0.158469145710636,0.0962793820636855,"Arpc1b/Cnn3",2
"GO:0005254","MF","GO:0005254","chloride channel activity","1/32","83/28438",0.0893383103335128,0.158469145710636,0.0962793820636855,"Clcn4",1
"GO:0005543","MF","GO:0005543","phospholipid binding","2/32","457/28438",0.0932393849714464,0.163443157185241,0.0993013883287232,"Pcyt1b/Osbpl5",2
"GO:0043178","MF","GO:0043178","alcohol binding","1/32","89/28438",0.0954878362946286,0.165438227998833,0.100513511889083,"Osbpl5",1
"GO:0015267","MF","GO:0015267","channel activity","2/32","475/28438",0.0995085213561537,0.16838957683294,0.102306630926406,"Scn3b/Clcn4",2
"GO:0022803","MF","GO:0022803","passive transmembrane transporter activity","2/32","475/28438",0.0995085213561537,0.16838957683294,0.102306630926406,"Scn3b/Clcn4",2
"GO:0005253","MF","GO:0005253","anion channel activity","1/32","94/28438",0.100581693544508,0.16838957683294,0.102306630926406,"Clcn4",1
"GO:0003730","MF","GO:0003730","mRNA 3'-UTR binding","1/32","106/28438",0.112693826540468,0.184520661038788,0.112107218999193,"Nova1",1
"GO:0032182","MF","GO:0032182","ubiquitin-like protein binding","1/32","106/28438",0.112693826540468,0.184520661038788,0.112107218999193,"Dcun1d4",1
"GO:0072341","MF","GO:0072341","modified amino acid binding","1/32","109/28438",0.115697081496403,0.187378968945262,0.113843810168086,"Osbpl5",1
"GO:0030165","MF","GO:0030165","PDZ domain binding","1/32","118/28438",0.124647880504264,0.19860130739322,0.120662044760275,"Srr",1
"GO:0000149","MF","GO:0000149","SNARE binding","1/32","119/28438",0.125636978944372,0.19860130739322,0.120662044760275,"Stx6",1
"GO:0016779","MF","GO:0016779","nucleotidyltransferase activity","1/32","120/28438",0.126624994646684,0.19860130739322,0.120662044760275,"Pcyt1b",1
"GO:0005496","MF","GO:0005496","steroid binding","1/32","122/28438",0.128597782424942,0.199594474805379,0.121265452725274,"Osbpl5",1
"GO:0047485","MF","GO:0047485","protein N-terminus binding","1/32","133/28438",0.139371189944608,0.211623166655949,0.128573594718556,"Tgfb2",1
"GO:0019842","MF","GO:0019842","vitamin binding","1/32","136/28438",0.142286925950727,0.211623166655949,0.128573594718556,"Srr",1
"GO:0099106","MF","GO:0099106","ion channel regulator activity","1/32","136/28438",0.142286925950727,0.211623166655949,0.128573594718556,"Scn3b",1
"GO:0140678","MF","GO:0140678","molecular function inhibitor activity","1/32","139/28438",0.145193091377476,0.211623166655949,0.128573594718556,"Scn3b",1
"GO:0005178","MF","GO:0005178","integrin binding","1/32","142/28438",0.148089716629073,0.211623166655949,0.128573594718556,"S1pr3",1
"GO:0015081","MF","GO:0015081","sodium ion transmembrane transporter activity","1/32","144/28438",0.15001551500498,0.211623166655949,0.128573594718556,"Scn3b",1
"GO:0016247","MF","GO:0016247","channel regulator activity","1/32","144/28438",0.15001551500498,0.211623166655949,0.128573594718556,"Scn3b",1
"GO:0015103","MF","GO:0015103","inorganic anion transmembrane transporter activity","1/32","146/28438",0.151937095734429,0.211623166655949,0.128573594718556,"Clcn4",1
"GO:0031072","MF","GO:0031072","heat shock protein binding","1/32","147/28438",0.152896307276084,0.211623166655949,0.128573594718556,"Ulk1",1
"GO:0044325","MF","GO:0044325","transmembrane transporter binding","1/32","147/28438",0.152896307276084,0.211623166655949,0.128573594718556,"Scn3b",1
"GO:0008083","MF","GO:0008083","growth factor activity","1/32","148/28438",0.153854467757055,0.211623166655949,0.128573594718556,"Tgfb2",1
"GO:0008194","MF","GO:0008194","UDP-glycosyltransferase activity","1/32","149/28438",0.154811578291936,0.211623166655949,0.128573594718556,"Csgalnact1",1
"GO:0043177","MF","GO:0043177","organic acid binding","1/32","149/28438",0.154811578291936,0.211623166655949,0.128573594718556,"Srr",1
"GO:0016922","MF","GO:0016922","nuclear receptor binding","1/32","155/28438",0.160532254906663,0.217448236191753,0.13211266910979,"Arid5a",1
"GO:0005319","MF","GO:0005319","lipid transporter activity","1/32","160/28438",0.165270815365581,0.221850013418663,0.134787009212328,"Osbpl5",1
"GO:0016853","MF","GO:0016853","isomerase activity","1/32","170/28438",0.174670323827273,0.232373912948783,0.141180900837833,"Srr",1
"GO:1901981","MF","GO:1901981","phosphatidylinositol phosphate binding","1/32","183/28438",0.186736501771014,0.244330981045357,0.148445527162845,"Osbpl5",1
"GO:0008514","MF","GO:0008514","organic anion transmembrane transporter activity","1/32","184/28438",0.187657557582139,0.244330981045357,0.148445527162845,"Slco3a1",1
"GO:0031406","MF","GO:0031406","carboxylic acid binding","1/32","185/28438",0.188577602820242,0.244330981045357,0.148445527162845,"Srr",1
"GO:0003714","MF","GO:0003714","transcription corepressor activity","1/32","187/28438",0.190414665868527,0.244584355296642,0.148599467011736,"Arid5a",1
"GO:0005516","MF","GO:0005516","calmodulin binding","1/32","192/28438",0.194989713440838,0.246429360668264,0.149720416937271,"Cnn3",1
"GO:0016758","MF","GO:0016758","hexosyltransferase activity","1/32","193/28438",0.195901712632579,0.246429360668264,0.149720416937271,"Csgalnact1",1
"GO:0016829","MF","GO:0016829","lyase activity","1/32","194/28438",0.196812710869285,0.246429360668264,0.149720416937271,"Srr",1
"GO:0000287","MF","GO:0000287","magnesium ion binding","1/32","209/28438",0.210358290191331,0.261194876987569,0.158691341723285,"Srr",1
"GO:0051015","MF","GO:0051015","actin filament binding","1/32","219/28438",0.219265447150512,0.27000455888782,0.164043744714607,"Arpc1b",1
"GO:0005125","MF","GO:0005125","cytokine activity","1/32","228/28438",0.227198609926795,0.275224332350345,0.16721506592815,"Tgfb2",1
"GO:0016747","MF","GO:0016747","acyltransferase activity, transferring groups other than amino-acyl groups","1/32","228/28438",0.227198609926795,0.275224332350345,0.16721506592815,"Agpat5",1
"GO:0106310","MF","GO:0106310","protein serine kinase activity","1/32","246/28438",0.242831332579069,0.291789262534526,0.177279241101867,"Ulk1",1
"GO:0016746","MF","GO:0016746","acyltransferase activity","1/32","260/28438",0.254777887705341,0.303695242144766,0.18451282814871,"Agpat5",1
"GO:0008017","MF","GO:0008017","microtubule binding","1/32","266/28438",0.259841755235522,0.306825365470136,0.186414563266914,"Cnn3",1
"GO:0035091","MF","GO:0035091","phosphatidylinositol binding","1/32","268/28438",0.261522291373875,0.306825365470136,0.186414563266914,"Osbpl5",1
"GO:0030246","MF","GO:0030246","carbohydrate binding","1/32","275/28438",0.267375107988309,0.311241336642641,0.189097527031205,"Chid1",1
"GO:0003924","MF","GO:0003924","GTPase activity","1/32","294/28438",0.283035710390386,0.325336807321601,0.19766135944654,"Gna12",1
"GO:0050839","MF","GO:0050839","cell adhesion molecule binding","1/32","295/28438",0.283850905716833,0.325336807321601,0.19766135944654,"S1pr3",1
"GO:0046982","MF","GO:0046982","protein heterodimerization activity","1/32","307/28438",0.293563482466011,0.333900449522409,0.202864278763173,"Adra2a",1
"GO:0030674","MF","GO:0030674","protein-macromolecule adaptor activity","1/32","313/28438",0.298371795599692,0.336053826573705,0.204172582729344,"Stx6",1
"GO:0005126","MF","GO:0005126","cytokine receptor binding","1/32","315/28438",0.299967509626193,0.336053826573705,0.204172582729344,"Tgfb2",1
"GO:0005261","MF","GO:0005261","cation channel activity","1/32","325/28438",0.307893489868285,0.339136843900061,0.206045698166056,"Scn3b",1
"GO:0001227","MF","GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","1/32","328/28438",0.310254283204944,0.339136843900061,0.206045698166056,"Dach1",1
"GO:0061629","MF","GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding","1/32","329/28438",0.311039479325096,0.339136843900061,0.206045698166056,"Arid5a",1
"GO:0001217","MF","GO:0001217","DNA-binding transcription repressor activity","1/32","330/28438",0.311823809492003,0.339136843900061,0.206045698166056,"Dach1",1
"GO:0005525","MF","GO:0005525","GTP binding","1/32","358/28438",0.333437203572731,0.360015531393746,0.218730736134667,"Gna12",1
"GO:0003729","MF","GO:0003729","mRNA binding","1/32","366/28438",0.339490697630752,0.363914488827209,0.221099583462663,"Nova1",1
"GO:0042277","MF","GO:0042277","peptide binding","1/32","370/28438",0.342497438874178,0.364515131373232,0.221464509347213,"Tgfb2",1
"GO:0015631","MF","GO:0015631","tubulin binding","1/32","380/28438",0.349956397487875,0.365412360460944,0.222009629103788,"Cnn3",1
"GO:0019001","MF","GO:0019001","guanyl nucleotide binding","1/32","381/28438",0.35069776876453,0.365412360460944,0.222009629103788,"Gna12",1
"GO:0032561","MF","GO:0032561","guanyl ribonucleotide binding","1/32","381/28438",0.35069776876453,0.365412360460944,0.222009629103788,"Gna12",1
"GO:0060090","MF","GO:0060090","molecular adaptor activity","1/32","407/28438",0.369688451260052,0.382524855817693,0.232406482517284,"Stx6",1
"GO:0140297","MF","GO:0140297","DNA-binding transcription factor binding","1/32","431/28438",0.386739950053255,0.397408638330587,0.241449261013285,"Arid5a",1
