"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005543","MF","GO:0005543","phospholipid binding","5/190","457/28438",0.191897569097145,0.358730743306079,0.322007006137093,"Jchain/Btk/Cd300a/Dennd1c/Ighm",5
"GO:0008175","MF","GO:0008175","tRNA methyltransferase activity","1/190","32/28438",0.193162707934043,0.358730743306079,0.322007006137093,"Wdr4",1
"GO:0016628","MF","GO:0016628","oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor","1/190","32/28438",0.193162707934043,0.358730743306079,0.322007006137093,"Akr1c12",1
"GO:0016896","MF","GO:0016896","exoribonuclease activity, producing 5'-phosphomonoesters","1/190","32/28438",0.193162707934043,0.358730743306079,0.322007006137093,"Exd2",1
"GO:0030515","MF","GO:0030515","snoRNA binding","1/190","32/28438",0.193162707934043,0.358730743306079,0.322007006137093,"Nop56",1
"GO:0042910","MF","GO:0042910","xenobiotic transmembrane transporter activity","1/190","32/28438",0.193162707934043,0.358730743306079,0.322007006137093,"Abcg3",1
"GO:0043425","MF","GO:0043425","bHLH transcription factor binding","1/190","32/28438",0.193162707934043,0.358730743306079,0.322007006137093,"Arntl",1
"GO:0050699","MF","GO:0050699","WW domain binding","1/190","32/28438",0.193162707934043,0.358730743306079,0.322007006137093,"Pparg",1
"GO:0098632","MF","GO:0098632","cell-cell adhesion mediator activity","1/190","32/28438",0.193162707934043,0.358730743306079,0.322007006137093,"Cd200r1",1
"GO:0005125","MF","GO:0005125","cytokine activity","3/190","228/28438",0.196126137219869,0.361378149688863,0.324383394052698,"Ccl12/Cxcl9/Il7",3
"GO:0005539","MF","GO:0005539","glycosaminoglycan binding","3/190","229/28438",0.197826176313947,0.361378149688863,0.324383394052698,"Jchain/Lpl/Ighm",3
"GO:0004532","MF","GO:0004532","exoribonuclease activity","1/190","33/28438",0.198559422905969,0.361378149688863,0.324383394052698,"Exd2",1
"GO:0042887","MF","GO:0042887","amide transmembrane transporter activity","1/190","33/28438",0.198559422905969,0.361378149688863,0.324383394052698,"Aqp7",1
"GO:0051019","MF","GO:0051019","mitogen-activated protein kinase binding","1/190","33/28438",0.198559422905969,0.361378149688863,0.324383394052698,"Tab1",1
"GO:0008022","MF","GO:0008022","protein C-terminus binding","3/190","232/28438",0.202947717096241,0.365290174787323,0.327894940005741,"Ciita/Pparg/Lck",3
"GO:0008157","MF","GO:0008157","protein phosphatase 1 binding","1/190","34/28438",0.203920229441715,0.365290174787323,0.327894940005741,"Lmna",1
"GO:0015020","MF","GO:0015020","glucuronosyltransferase activity","1/190","34/28438",0.203920229441715,0.365290174787323,0.327894940005741,"Ugt3a2",1
"GO:0043015","MF","GO:0043015","gamma-tubulin binding","1/190","34/28438",0.203920229441715,0.365290174787323,0.327894940005741,"Ofd1",1
"GO:0004033","MF","GO:0004033","aldo-keto reductase (NADP) activity","1/190","35/28438",0.209245365211538,0.371900942075195,0.333828954367092,"Akr1c12",1
"GO:0008198","MF","GO:0008198","ferrous iron binding","1/190","35/28438",0.209245365211538,0.371900942075195,0.333828954367092,"Haao",1
"GO:0008138","MF","GO:0008138","protein tyrosine/serine/threonine phosphatase activity","1/190","36/28438",0.214535066320922,0.378346725488447,0.339614874469676,"Dusp7",1
"GO:0015144","MF","GO:0015144","carbohydrate transmembrane transporter activity","1/190","36/28438",0.214535066320922,0.378346725488447,0.339614874469676,"Aqp7",1
"GO:0046915","MF","GO:0046915","transition metal ion transmembrane transporter activity","1/190","37/28438",0.219789567320817,0.38463174281143,0.34525648631772,"Slc11a1",1
"GO:0051721","MF","GO:0051721","protein phosphatase 2A binding","1/190","37/28438",0.219789567320817,0.38463174281143,0.34525648631772,"Strn4",1
"GO:0030159","MF","GO:0030159","signaling receptor complex adaptor activity","1/190","38/28438",0.225009101217829,0.392148366913883,0.352003623742248,"Stap1",1
"GO:0106310","MF","GO:0106310","protein serine kinase activity","3/190","246/28438",0.227232184618292,0.392148366913883,0.352003623742248,"Map4k1/Ciita/Gsk3b",3
"GO:0004402","MF","GO:0004402","histone acetyltransferase activity","1/190","39/28438",0.23019389948433,0.392148366913883,0.352003623742248,"Kat5",1
"GO:0008527","MF","GO:0008527","taste receptor activity","1/190","39/28438",0.23019389948433,0.392148366913883,0.352003623742248,"Ffar4",1
"GO:0035255","MF","GO:0035255","ionotropic glutamate receptor binding","1/190","39/28438",0.23019389948433,0.392148366913883,0.352003623742248,"Gsk3b",1
"GO:0070717","MF","GO:0070717","poly-purine tract binding","1/190","39/28438",0.23019389948433,0.392148366913883,0.352003623742248,"Pabpc1l",1
"GO:0019842","MF","GO:0019842","vitamin binding","2/190","136/28438",0.230480793658451,0.392148366913883,0.352003623742248,"Alas2/Gcat",2
"GO:0001965","MF","GO:0001965","G-protein alpha-subunit binding","1/190","40/28438",0.235344192068504,0.392148366913883,0.352003623742248,"Drd1",1
"GO:0004180","MF","GO:0004180","carboxypeptidase activity","1/190","40/28438",0.235344192068504,0.392148366913883,0.352003623742248,"Cpa3",1
"GO:0004520","MF","GO:0004520","endodeoxyribonuclease activity","1/190","40/28438",0.235344192068504,0.392148366913883,0.352003623742248,"Mus81",1
"GO:0016655","MF","GO:0016655","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","1/190","40/28438",0.235344192068504,0.392148366913883,0.352003623742248,"Akr1c12",1
"GO:0042805","MF","GO:0042805","actinin binding","1/190","40/28438",0.235344192068504,0.392148366913883,0.352003623742248,"Pparg",1
"GO:0051539","MF","GO:0051539","4 iron, 4 sulfur cluster binding","1/190","40/28438",0.235344192068504,0.392148366913883,0.352003623742248,"Brip1",1
"GO:0019955","MF","GO:0019955","cytokine binding","2/190","139/28438",0.237869045456131,0.392148366913883,0.352003623742248,"Il2rb/Cd36",2
"GO:0001618","MF","GO:0001618","virus receptor activity","1/190","41/28438",0.240460207404337,0.392148366913883,0.352003623742248,"Cd300ld",1
"GO:0005547","MF","GO:0005547","phosphatidylinositol-3,4,5-trisphosphate binding","1/190","41/28438",0.240460207404337,0.392148366913883,0.352003623742248,"Btk",1
"GO:0008188","MF","GO:0008188","neuropeptide receptor activity","1/190","41/28438",0.240460207404337,0.392148366913883,0.352003623742248,"Mc2r",1
"GO:0016799","MF","GO:0016799","hydrolase activity, hydrolyzing N-glycosyl compounds","1/190","41/28438",0.240460207404337,0.392148366913883,0.352003623742248,"Il18rap",1
"GO:0061733","MF","GO:0061733","peptide-lysine-N-acetyltransferase activity","1/190","41/28438",0.240460207404337,0.392148366913883,0.352003623742248,"Kat5",1
"GO:0098631","MF","GO:0098631","cell adhesion mediator activity","1/190","42/28438",0.245542172421528,0.397586079899628,0.356884670910481,"Cd200r1",1
"GO:0140272","MF","GO:0140272","exogenous protein binding","1/190","42/28438",0.245542172421528,0.397586079899628,0.356884670910481,"Cd300ld",1
"GO:0015631","MF","GO:0015631","tubulin binding","4/190","380/28438",0.24974159544121,0.401473916241841,0.360374504342011,"Ift81/Ccdc181/Ncald/Ofd1",4
"GO:0005044","MF","GO:0005044","scavenger receptor activity","1/190","43/28438",0.250590312555347,0.401473916241841,0.360374504342011,"Cd36",1
"GO:0033764","MF","GO:0033764","steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","1/190","43/28438",0.250590312555347,0.401473916241841,0.360374504342011,"Akr1c12",1
"GO:0008083","MF","GO:0008083","growth factor activity","2/190","148/28438",0.260094232195511,0.414568656250733,0.37212871862414,"Lep/Il7",2
"GO:0001968","MF","GO:0001968","fibronectin binding","1/190","45/28438",0.260586012500461,0.414568656250733,0.37212871862414,"Epha1",1
"GO:0008757","MF","GO:0008757","S-adenosylmethionine-dependent methyltransferase activity","2/190","149/28438",0.262566650895837,0.41481884082502,0.37235329147509,"Wdr4/Mettl18",2
"GO:0043177","MF","GO:0043177","organic acid binding","2/190","149/28438",0.262566650895837,0.41481884082502,0.37235329147509,"Pparg/Cd36",2
"GO:0042169","MF","GO:0042169","SH2 domain binding","1/190","46/28438",0.265534015797925,0.416842121639071,0.374169446375846,"Lck",1
"GO:0016791","MF","GO:0016791","phosphatase activity","3/190","268/28438",0.26638632317202,0.416842121639071,0.374169446375846,"Tab1/Lck/Dusp7",3
"GO:0016616","MF","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","2/190","151/28438",0.267511867073865,0.416842121639071,0.374169446375846,"Akr1c12/Hpgd",2
"GO:0019838","MF","GO:0019838","growth factor binding","2/190","151/28438",0.267511867073865,0.416842121639071,0.374169446375846,"Il2rb/Cd36",2
"GO:0008408","MF","GO:0008408","3'-5' exonuclease activity","1/190","47/28438",0.270449081203617,0.418552149481788,0.375704416423213,"Exd2",1
"GO:0016229","MF","GO:0016229","steroid dehydrogenase activity","1/190","47/28438",0.270449081203617,0.418552149481788,0.375704416423213,"Akr1c12",1
"GO:0016879","MF","GO:0016879","ligase activity, forming carbon-nitrogen bonds","1/190","48/28438",0.275331426826219,0.424663726121796,0.381190342938709,"Ctps2",1
"GO:0016922","MF","GO:0016922","nuclear receptor binding","2/190","155/28438",0.277400731082636,0.426409907576349,0.382757765505202,"Rarg/Pparg",2
"GO:0030246","MF","GO:0030246","carbohydrate binding","3/190","275/28438",0.279022182415355,0.427458225585813,0.383698765823702,"Lman2l/Clec4a2/Clec7a",3
"GO:0001046","MF","GO:0001046","core promoter sequence-specific DNA binding","1/190","49/28438",0.280181269337774,0.427793548821097,0.383999761579146,"Baz2a",1
"GO:0030331","MF","GO:0030331","estrogen receptor binding","1/190","50/28438",0.284998823983088,0.427968531063713,0.384156830659851,"Pparg",1
"GO:0030544","MF","GO:0030544","Hsp70 protein binding","1/190","50/28438",0.284998823983088,0.427968531063713,0.384156830659851,"Spn",1
"GO:0031491","MF","GO:0031491","nucleosome binding","1/190","50/28438",0.284998823983088,0.427968531063713,0.384156830659851,"Rnf169",1
"GO:0034212","MF","GO:0034212","peptide N-acetyltransferase activity","1/190","50/28438",0.284998823983088,0.427968531063713,0.384156830659851,"Kat5",1
"GO:0051879","MF","GO:0051879","Hsp90 protein binding","1/190","50/28438",0.284998823983088,0.427968531063713,0.384156830659851,"Arntl",1
"GO:0005319","MF","GO:0005319","lipid transporter activity","2/190","160/28438",0.289750140606322,0.429484881394255,0.385517950216243,"Fabp4/Cd36",2
"GO:0016614","MF","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","2/190","160/28438",0.289750140606322,0.429484881394255,0.385517950216243,"Akr1c12/Hpgd",2
"GO:0008374","MF","GO:0008374","O-acyltransferase activity","1/190","51/28438",0.289784304589091,0.429484881394255,0.385517950216243,"Dgat2",1
"GO:0016796","MF","GO:0016796","exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters","1/190","51/28438",0.289784304589091,0.429484881394255,0.385517950216243,"Exd2",1
"GO:1904315","MF","GO:1904315","transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential","1/190","52/28438",0.294537923574122,0.435112841643589,0.390569768785916,"Gabrg1",1
"GO:0016790","MF","GO:0016790","thiolester hydrolase activity","1/190","53/28438",0.29925989195716,0.43782395768652,0.393003344320115,"Acot1",1
"GO:0017046","MF","GO:0017046","peptide hormone binding","1/190","53/28438",0.29925989195716,0.43782395768652,0.393003344320115,"Cmklr1",1
"GO:0030374","MF","GO:0030374","nuclear receptor coactivator activity","1/190","53/28438",0.29925989195716,0.43782395768652,0.393003344320115,"Pparg",1
"GO:0046943","MF","GO:0046943","carboxylic acid transmembrane transporter activity","2/190","167/28438",0.306995220016272,0.445573112947373,0.399959208383067,"Slc7a13/Cd36",2
"GO:0043394","MF","GO:0043394","proteoglycan binding","1/190","55/28438",0.308609714051332,0.445573112947373,0.399959208383067,"Lpl",1
"GO:0051018","MF","GO:0051018","protein kinase A binding","1/190","55/28438",0.308609714051332,0.445573112947373,0.399959208383067,"Gsk3b",1
"GO:0099529","MF","GO:0099529","neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential","1/190","55/28438",0.308609714051332,0.445573112947373,0.399959208383067,"Gabrg1",1
"GO:0005342","MF","GO:0005342","organic acid transmembrane transporter activity","2/190","168/28438",0.309452975145868,0.445573112947373,0.399959208383067,"Slc7a13/Cd36",2
"GO:0004601","MF","GO:0004601","peroxidase activity","1/190","56/28438",0.313237982885855,0.447238608574779,0.40145420503647,"Ltc4s",1
"GO:0048020","MF","GO:0048020","CCR chemokine receptor binding","1/190","56/28438",0.313237982885855,0.447238608574779,0.40145420503647,"Ccl12",1
"GO:0003924","MF","GO:0003924","GTPase activity","3/190","294/28438",0.313558497000779,0.447238608574779,0.40145420503647,"Ift22/Ifi47/Rhod",3
"GO:0022824","MF","GO:0022824","transmitter-gated ion channel activity","1/190","57/28438",0.317835431383201,0.449115283476263,0.403138762264407,"Gabrg1",1
"GO:0022835","MF","GO:0022835","transmitter-gated channel activity","1/190","57/28438",0.317835431383201,0.449115283476263,0.403138762264407,"Gabrg1",1
"GO:0031593","MF","GO:0031593","polyubiquitin modification-dependent protein binding","1/190","57/28438",0.317835431383201,0.449115283476263,0.403138762264407,"Rnf169",1
"GO:0008235","MF","GO:0008235","metalloexopeptidase activity","1/190","58/28438",0.322402263701907,0.452756265383851,0.406407012073879,"Cpa3",1
"GO:0016620","MF","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","1/190","58/28438",0.322402263701907,0.452756265383851,0.406407012073879,"Akr1c12",1
"GO:0004714","MF","GO:0004714","transmembrane receptor protein tyrosine kinase activity","1/190","59/28438",0.326938682655277,0.457714155717388,0.410857356664769,"Epha1",1
"GO:0016684","MF","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor","1/190","60/28438",0.331444889720202,0.462599462646294,0.415242548309455,"Ltc4s",1
"GO:0008173","MF","GO:0008173","RNA methyltransferase activity","1/190","61/28438",0.335921085045917,0.465988090536257,0.418284277913402,"Wdr4",1
"GO:0016765","MF","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","1/190","61/28438",0.335921085045917,0.465988090536257,0.418284277913402,"Ltc4s",1
"GO:0046982","MF","GO:0046982","protein heterodimerization activity","3/190","307/28438",0.337268192085737,0.466434733735594,0.418685197662025,"Adra1a/Arntl/Slc7a13",3
"GO:0008028","MF","GO:0008028","monocarboxylic acid transmembrane transporter activity","1/190","62/28438",0.340367467462708,0.467876730197982,0.419979575053365,"Cd36",1
"GO:0015179","MF","GO:0015179","L-amino acid transmembrane transporter activity","1/190","62/28438",0.340367467462708,0.467876730197982,0.419979575053365,"Slc7a13",1
"GO:0004521","MF","GO:0004521","endoribonuclease activity","1/190","63/28438",0.344784234490552,0.467969037384127,0.420062432631674,"Zc3h12c",1
"GO:0030145","MF","GO:0030145","manganese ion binding","1/190","63/28438",0.344784234490552,0.467969037384127,0.420062432631674,"Exd2",1
"GO:1901981","MF","GO:1901981","phosphatidylinositol phosphate binding","2/190","183/28438",0.346066093910006,0.467969037384127,0.420062432631674,"Btk/Dennd1c",2
"GO:0002020","MF","GO:0002020","protease binding","2/190","184/28438",0.348486546096661,0.467969037384127,0.420062432631674,"Serpine1/Gsk3b",2
"GO:0008514","MF","GO:0008514","organic anion transmembrane transporter activity","2/190","184/28438",0.348486546096661,0.467969037384127,0.420062432631674,"Abcg3/Cd36",2
"GO:0005080","MF","GO:0005080","protein kinase C binding","1/190","64/28438",0.349171582347708,0.467969037384127,0.420062432631674,"Pard6b",1
"GO:0008227","MF","GO:0008227","G protein-coupled amine receptor activity","1/190","64/28438",0.349171582347708,0.467969037384127,0.420062432631674,"Adra1a",1
"GO:0051287","MF","GO:0051287","NAD binding","1/190","64/28438",0.349171582347708,0.467969037384127,0.420062432631674,"Hpgd",1
"GO:0004175","MF","GO:0004175","endopeptidase activity","4/190","447/28438",0.349691148814512,0.467969037384127,0.420062432631674,"Sppl2b/Adam12/Klk1/Hp",4
"GO:0008237","MF","GO:0008237","metallopeptidase activity","2/190","185/28438",0.350904031282182,0.468215056402912,0.420283266360509,"Adam12/Cpa3",2
"GO:0030276","MF","GO:0030276","clathrin binding","1/190","65/28438",0.353529705959251,0.470339228688477,0.42218998434038,"Ncald",1
"GO:0001664","MF","GO:0001664","G protein-coupled receptor binding","3/190","318/28438",0.357301960698101,0.473971988681155,0.425450853923165,"Ccl12/Cxcl9/Drd1",3
"GO:0016709","MF","GO:0016709","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen","1/190","67/28438",0.362159053730691,0.476249622680532,0.427495323539726,"Akr1c12",1
"GO:0051536","MF","GO:0051536","iron-sulfur cluster binding","1/190","67/28438",0.362159053730691,0.476249622680532,0.427495323539726,"Brip1",1
"GO:0051540","MF","GO:0051540","metal cluster binding","1/190","67/28438",0.362159053730691,0.476249622680532,0.427495323539726,"Brip1",1
